ID,Precision,Recall,FMeasure,Configuracao,K,Algoritmo,Heuristica
133,0.6666666666666666,1.0,1.2,euclidean_False_5,5,euclidean,nao
134,875,1.0,1.3263157894736841,euclidean_False_5,5,euclidean,nao
135,1.0,1.0,1.3846153846153846,euclidean_False_5,5,euclidean,nao
136,0.6666666666666666,0.8888888888888888,1.1162790697674418,euclidean_False_5,5,euclidean,nao
137,1.0,1.0,1.3846153846153846,euclidean_False_5,5,euclidean,nao
138,0.8888888888888888,1.0,1.3333333333333333,euclidean_False_5,5,euclidean,nao
139,1.0,1.0,1.3846153846153846,euclidean_False_5,5,euclidean,nao
140,0.5833333333333334,1.0,1.135135135135135,euclidean_False_5,5,euclidean,nao
141,0.5555555555555556,1.0,1.1111111111111112,euclidean_False_5,5,euclidean,nao
142,0.6,0.8571428571428571,1.0485436893203883,euclidean_False_5,5,euclidean,nao
143,1.0,1.0,1.3846153846153846,euclidean_False_5,5,euclidean,nao
144,1.0,1.0,1.3846153846153846,euclidean_False_5,5,euclidean,nao
145,1.0,0.9,1.2857142857142856,euclidean_False_5,5,euclidean,nao
146,0.6666666666666666,1.0,1.2,euclidean_False_5,5,euclidean,nao
147,1.0,1.0,1.3846153846153846,euclidean_False_5,5,euclidean,nao
148,1.0,1.0,1.3846153846153846,euclidean_False_5,5,euclidean,nao
149,1.0,0.9,1.2857142857142856,euclidean_False_5,5,euclidean,nao
150,375,0.6,0.7012987012987012,euclidean_False_5,5,euclidean,nao
151,0.0,0.0,0.0,euclidean_False_5,5,euclidean,nao
152,0.7,1.0,1.2233009708737863,euclidean_False_5,5,euclidean,nao
153,0.8,1.0,1.2857142857142858,euclidean_False_5,5,euclidean,nao
154,1.0,1.0,1.3846153846153846,euclidean_False_5,5,euclidean,nao
155,1.0,1.0,1.3846153846153846,euclidean_False_5,5,euclidean,nao
156,0.5,1.0,1.0588235294117647,euclidean_False_5,5,euclidean,nao
157,0.0,0.0,0.0,euclidean_False_5,5,euclidean,nao
158,0.0,0.0,0.0,euclidean_False_5,5,euclidean,nao
159,0.0,0.0,0.0,euclidean_False_5,5,euclidean,nao
160,0.1111111111111111,0.2,0.22222222222222224,euclidean_False_5,5,euclidean,nao
161,0.5714285714285714,0.8,0.9863013698630138,euclidean_False_5,5,euclidean,nao
162,0.0,0.0,0.0,euclidean_False_5,5,euclidean,nao
163,0.07692307692307693,0.3333333333333333,0.22784810126582278,euclidean_False_5,5,euclidean,nao
164,0.1,1.0,0.36734693877551017,euclidean_False_5,5,euclidean,nao
165,0.5714285714285714,0.8,0.9863013698630138,euclidean_False_5,5,euclidean,nao
166,0.15384615384615385,0.5,0.40909090909090906,euclidean_False_5,5,euclidean,nao
167,0.14285714285714285,1.0,0.48648648648648646,euclidean_False_5,5,euclidean,nao
168,0.0,0.0,0.0,euclidean_False_5,5,euclidean,nao
169,0.21428571428571427,0.75,0.5869565217391303,euclidean_False_5,5,euclidean,nao
170,0.15384615384615385,0.4,0.3711340206185567,euclidean_False_5,5,euclidean,nao
171,0.0,0.0,0.0,euclidean_False_5,5,euclidean,nao
172,0.16666666666666666,0.3333333333333333,0.35294117647058826,euclidean_False_5,5,euclidean,nao
173,0.2857142857142857,1.0,0.7826086956521738,euclidean_False_5,5,euclidean,nao
174,0.08333333333333333,0.5,0.2727272727272727,euclidean_False_5,5,euclidean,nao
175,0.07692307692307693,1.0,0.29508196721311475,euclidean_False_5,5,euclidean,nao
176,0.0,0.0,0.0,euclidean_False_5,5,euclidean,nao
177,0.15384615384615385,0.6666666666666666,0.45569620253164556,euclidean_False_5,5,euclidean,nao
178,0.07142857142857142,1.0,0.27692307692307694,euclidean_False_5,5,euclidean,nao
179,0.07142857142857142,1.0,0.27692307692307694,euclidean_False_5,5,euclidean,nao
180,0.21428571428571427,1.0,0.6506024096385541,euclidean_False_5,5,euclidean,nao
181,0.2857142857142857,1.0,0.7826086956521738,euclidean_False_5,5,euclidean,nao
182,0.0,0.0,0.0,euclidean_False_5,5,euclidean,nao
183,0.08333333333333333,0.16666666666666666,0.17647058823529413,euclidean_False_5,5,euclidean,nao
184,0.14285714285714285,1.0,0.48648648648648646,euclidean_False_5,5,euclidean,nao
185,0.07692307692307693,0.0625,0.09183673469387756,euclidean_False_5,5,euclidean,nao
1,625,625,0.8653846153846154,euclidean_False_6,6,euclidean,nao
2,0.4,0.2857142857142857,0.4337349397590361,euclidean_False_6,6,euclidean,nao
3,625,0.5,0.7377049180327869,euclidean_False_6,6,euclidean,nao
4,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
5,0.2222222222222222,0.25,0.3333333333333333,euclidean_False_6,6,euclidean,nao
6,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
7,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
8,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
9,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
10,0.14285714285714285,0.25,0.28125,euclidean_False_6,6,euclidean,nao
11,0.2222222222222222,0.25,0.3333333333333333,euclidean_False_6,6,euclidean,nao
12,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
13,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
14,0.2857142857142857,0.16666666666666666,0.2647058823529412,euclidean_False_6,6,euclidean,nao
15,0.2222222222222222,0.3333333333333333,0.4,euclidean_False_6,6,euclidean,nao
16,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
17,125,0.3333333333333333,0.3050847457627119,euclidean_False_6,6,euclidean,nao
18,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
19,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
20,0.3333333333333333,0.09090909090909091,0.16216216216216214,euclidean_False_6,6,euclidean,nao
21,0.25,0.2857142857142857,0.3789473684210526,euclidean_False_6,6,euclidean,nao
22,125,0.3333333333333333,0.3050847457627119,euclidean_False_6,6,euclidean,nao
23,375,0.42857142857142855,0.5684210526315789,euclidean_False_6,6,euclidean,nao
24,0.16666666666666666,1.0,0.5454545454545454,euclidean_False_6,6,euclidean,nao
25,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
26,375,375,0.5192307692307693,euclidean_False_6,6,euclidean,nao
27,0.16666666666666666,1.0,0.5454545454545454,euclidean_False_6,6,euclidean,nao
28,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
29,0.25,1.0,0.72,euclidean_False_6,6,euclidean,nao
30,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
31,0.16666666666666666,1.0,0.5454545454545454,euclidean_False_6,6,euclidean,nao
32,0.5384615384615384,0.5833333333333334,0.7875000000000001,euclidean_False_6,6,euclidean,nao
33,0.5,0.75,0.9,euclidean_False_6,6,euclidean,nao
34,0.42857142857142855,0.5,0.6585365853658537,euclidean_False_6,6,euclidean,nao
35,0.14285714285714285,1.0,0.48648648648648646,euclidean_False_6,6,euclidean,nao
36,0.3333333333333333,0.4444444444444444,0.5581395348837209,euclidean_False_6,6,euclidean,nao
37,0.16666666666666666,0.2857142857142857,0.3243243243243243,euclidean_False_6,6,euclidean,nao
38,0.1,0.25,0.2368421052631579,euclidean_False_6,6,euclidean,nao
39,0.42857142857142855,0.3333333333333333,0.4954128440366973,euclidean_False_6,6,euclidean,nao
40,125,1.0,0.43902439024390244,euclidean_False_6,6,euclidean,nao
41,125,0.16666666666666666,0.20930232558139536,euclidean_False_6,6,euclidean,nao
42,0.8,0.8,1.1076923076923078,euclidean_False_6,6,euclidean,nao
43,0.2222222222222222,0.2857142857142857,0.36363636363636365,euclidean_False_6,6,euclidean,nao
44,125,0.14285714285714285,0.1894736842105263,euclidean_False_6,6,euclidean,nao
45,0.25,0.25,0.34615384615384615,euclidean_False_6,6,euclidean,nao
46,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
47,0.25,0.25,0.34615384615384615,euclidean_False_6,6,euclidean,nao
48,0.2222222222222222,0.25,0.3333333333333333,euclidean_False_6,6,euclidean,nao
49,375,0.2727272727272727,0.41221374045801523,euclidean_False_6,6,euclidean,nao
50,0.5,0.5,0.6923076923076923,euclidean_False_6,6,euclidean,nao
51,0.25,0.2,0.2950819672131148,euclidean_False_6,6,euclidean,nao
52,0.4,1.0,0.9473684210526316,euclidean_False_6,6,euclidean,nao
53,0.25,0.16666666666666666,0.2571428571428572,euclidean_False_6,6,euclidean,nao
54,375,0.5,0.627906976744186,euclidean_False_6,6,euclidean,nao
55,0.5,0.4,0.5901639344262296,euclidean_False_6,6,euclidean,nao
56,125,125,0.17307692307692307,euclidean_False_6,6,euclidean,nao
57,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
58,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
59,0.6,0.75,0.9642857142857144,euclidean_False_6,6,euclidean,nao
60,0.4,0.5,0.6428571428571429,euclidean_False_6,6,euclidean,nao
61,0.42857142857142855,0.6666666666666666,0.7883211678832116,euclidean_False_6,6,euclidean,nao
62,0.21428571428571427,0.6,0.5346534653465347,euclidean_False_6,6,euclidean,nao
63,0.5454545454545454,0.5454545454545454,0.7552447552447552,euclidean_False_6,6,euclidean,nao
64,0.07692307692307693,125,0.14516129032258066,euclidean_False_6,6,euclidean,nao
65,0.2727272727272727,0.3333333333333333,432,euclidean_False_6,6,euclidean,nao
66,125,0.16666666666666666,0.20930232558139536,euclidean_False_6,6,euclidean,nao
67,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
68,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
69,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
70,0.25,0.3333333333333333,0.4186046511627907,euclidean_False_6,6,euclidean,nao
71,0.3,0.42857142857142855,0.5242718446601942,euclidean_False_6,6,euclidean,nao
72,0.3333333333333333,0.4,0.5217391304347827,euclidean_False_6,6,euclidean,nao
73,0.2857142857142857,0.5,0.5625,euclidean_False_6,6,euclidean,nao
74,0.14285714285714285,0.25,0.28125,euclidean_False_6,6,euclidean,nao
75,0.3333333333333333,0.5,0.6,euclidean_False_6,6,euclidean,nao
76,0.3333333333333333,0.75,0.75,euclidean_False_6,6,euclidean,nao
77,0.4,0.36363636363636365,0.5179856115107914,euclidean_False_6,6,euclidean,nao
78,625,625,0.8653846153846154,euclidean_False_6,6,euclidean,nao
79,375,0.12,0.2101167315175097,euclidean_False_6,6,euclidean,nao
80,625,0.4166666666666667,0.6428571428571428,euclidean_False_6,6,euclidean,nao
81,0.5,625,0.8035714285714286,euclidean_False_6,6,euclidean,nao
82,125,0.2857142857142857,0.28346456692913385,euclidean_False_6,6,euclidean,nao
83,0.18181818181818182,1.0,0.5806451612903226,euclidean_False_6,6,euclidean,nao
84,0.1,0.3333333333333333,0.26865671641791045,euclidean_False_6,6,euclidean,nao
85,375,0.5,0.627906976744186,euclidean_False_6,6,euclidean,nao
86,375,1.0,0.9152542372881356,euclidean_False_6,6,euclidean,nao
87,0.1,0.5,0.3103448275862069,euclidean_False_6,6,euclidean,nao
88,0.1,0.5,0.3103448275862069,euclidean_False_6,6,euclidean,nao
89,0.2,1.0,0.6206896551724138,euclidean_False_6,6,euclidean,nao
90,0.38461538461538464,0.5555555555555556,0.6766917293233082,euclidean_False_6,6,euclidean,nao
91,0.36363636363636365,0.8,0.8089887640449439,euclidean_False_6,6,euclidean,nao
92,0.5555555555555556,0.7142857142857143,0.9090909090909091,euclidean_False_6,6,euclidean,nao
93,0.3,1.0,0.8059701492537313,euclidean_False_6,6,euclidean,nao
94,0.6,1.0,1.148936170212766,euclidean_False_6,6,euclidean,nao
95,0.3125,625,0.6617647058823529,euclidean_False_6,6,euclidean,nao
96,0.4166666666666667,1.0,0.967741935483871,euclidean_False_6,6,euclidean,nao
97,0.6,1.0,1.148936170212766,euclidean_False_6,6,euclidean,nao
98,0.5,0.5555555555555556,0.743801652892562,euclidean_False_6,6,euclidean,nao
99,0.5,1.0,1.0588235294117647,euclidean_False_6,6,euclidean,nao
100,0.3333333333333333,0.8,0.7741935483870969,euclidean_False_6,6,euclidean,nao
101,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
102,0.07692307692307693,0.3333333333333333,0.22784810126582278,euclidean_False_6,6,euclidean,nao
103,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
104,0.09090909090909091,0.5,0.2903225806451613,euclidean_False_6,6,euclidean,nao
105,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
106,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
107,0.36363636363636365,0.6666666666666666,0.7346938775510203,euclidean_False_6,6,euclidean,nao
108,0.7272727272727273,1.0,1.2413793103448274,euclidean_False_6,6,euclidean,nao
109,0.7272727272727273,1.0,1.2413793103448274,euclidean_False_6,6,euclidean,nao
110,0.1,0.2,0.21176470588235294,euclidean_False_6,6,euclidean,nao
111,0.3,0.6,0.6352941176470588,euclidean_False_6,6,euclidean,nao
112,0.1111111111111111,1.0,0.4,euclidean_False_6,6,euclidean,nao
113,0.6,1.0,1.148936170212766,euclidean_False_6,6,euclidean,nao
114,0.6363636363636364,1.0,1.177570093457944,euclidean_False_6,6,euclidean,nao
115,0.75,1.0,1.255813953488372,euclidean_False_6,6,euclidean,nao
116,0.8333333333333334,1.0,1.3043478260869565,euclidean_False_6,6,euclidean,nao
117,875,1.0,1.3263157894736841,euclidean_False_6,6,euclidean,nao
118,0.5833333333333334,1.0,1.135135135135135,euclidean_False_6,6,euclidean,nao
119,0.6,1.0,1.148936170212766,euclidean_False_6,6,euclidean,nao
120,0.6363636363636364,1.0,1.177570093457944,euclidean_False_6,6,euclidean,nao
121,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
122,0.6,1.0,1.148936170212766,euclidean_False_6,6,euclidean,nao
123,875,1.0,1.3263157894736841,euclidean_False_6,6,euclidean,nao
124,0.6,1.0,1.148936170212766,euclidean_False_6,6,euclidean,nao
125,0.6363636363636364,1.0,1.177570093457944,euclidean_False_6,6,euclidean,nao
126,0.6,1.0,1.148936170212766,euclidean_False_6,6,euclidean,nao
127,0.75,1.0,1.255813953488372,euclidean_False_6,6,euclidean,nao
128,0.9,1.0,1.3388429752066116,euclidean_False_6,6,euclidean,nao
129,0.6666666666666666,1.0,1.2,euclidean_False_6,6,euclidean,nao
130,875,1.0,1.3263157894736841,euclidean_False_6,6,euclidean,nao
131,0.5,1.0,1.0588235294117647,euclidean_False_6,6,euclidean,nao
132,1.0,1.0,1.3846153846153846,euclidean_False_6,6,euclidean,nao
133,0.6666666666666666,1.0,1.2,euclidean_False_6,6,euclidean,nao
134,875,1.0,1.3263157894736841,euclidean_False_6,6,euclidean,nao
135,1.0,1.0,1.3846153846153846,euclidean_False_6,6,euclidean,nao
136,0.6666666666666666,0.8888888888888888,1.1162790697674418,euclidean_False_6,6,euclidean,nao
137,1.0,1.0,1.3846153846153846,euclidean_False_6,6,euclidean,nao
138,0.8888888888888888,1.0,1.3333333333333333,euclidean_False_6,6,euclidean,nao
139,1.0,1.0,1.3846153846153846,euclidean_False_6,6,euclidean,nao
140,0.5833333333333334,1.0,1.135135135135135,euclidean_False_6,6,euclidean,nao
141,0.5555555555555556,1.0,1.1111111111111112,euclidean_False_6,6,euclidean,nao
142,0.5,0.8571428571428571,0.9729729729729728,euclidean_False_6,6,euclidean,nao
143,1.0,1.0,1.3846153846153846,euclidean_False_6,6,euclidean,nao
144,0.8333333333333334,1.0,1.3043478260869565,euclidean_False_6,6,euclidean,nao
145,1.0,0.9,1.2857142857142856,euclidean_False_6,6,euclidean,nao
146,0.6666666666666666,1.0,1.2,euclidean_False_6,6,euclidean,nao
147,0.8333333333333334,1.0,1.3043478260869565,euclidean_False_6,6,euclidean,nao
148,1.0,1.0,1.3846153846153846,euclidean_False_6,6,euclidean,nao
149,1.0,0.9,1.2857142857142856,euclidean_False_6,6,euclidean,nao
150,0.3,0.6,0.6352941176470588,euclidean_False_6,6,euclidean,nao
151,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
152,0.7,1.0,1.2233009708737863,euclidean_False_6,6,euclidean,nao
153,0.6666666666666666,1.0,1.2,euclidean_False_6,6,euclidean,nao
154,1.0,1.0,1.3846153846153846,euclidean_False_6,6,euclidean,nao
155,1.0,1.0,1.3846153846153846,euclidean_False_6,6,euclidean,nao
156,0.5,1.0,1.0588235294117647,euclidean_False_6,6,euclidean,nao
157,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
158,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
159,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
160,0.1111111111111111,0.2,0.22222222222222224,euclidean_False_6,6,euclidean,nao
161,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
162,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
163,0.07692307692307693,0.3333333333333333,0.22784810126582278,euclidean_False_6,6,euclidean,nao
164,0.1,1.0,0.36734693877551017,euclidean_False_6,6,euclidean,nao
165,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
166,0.15384615384615385,0.5,0.40909090909090906,euclidean_False_6,6,euclidean,nao
167,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
168,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
169,0.21428571428571427,0.75,0.5869565217391303,euclidean_False_6,6,euclidean,nao
170,0.13333333333333333,0.4,0.34285714285714286,euclidean_False_6,6,euclidean,nao
171,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
172,0.15384615384615385,0.3333333333333333,0.33962264150943394,euclidean_False_6,6,euclidean,nao
173,0.2857142857142857,1.0,0.7826086956521738,euclidean_False_6,6,euclidean,nao
174,0.07692307692307693,0.5,0.2571428571428571,euclidean_False_6,6,euclidean,nao
175,0.06666666666666667,1.0,0.2608695652173913,euclidean_False_6,6,euclidean,nao
176,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
177,0.13333333333333333,0.6666666666666666,0.41379310344827586,euclidean_False_6,6,euclidean,nao
178,0.07142857142857142,1.0,0.27692307692307694,euclidean_False_6,6,euclidean,nao
179,0.07142857142857142,1.0,0.27692307692307694,euclidean_False_6,6,euclidean,nao
180,0.21428571428571427,1.0,0.6506024096385541,euclidean_False_6,6,euclidean,nao
181,0.2857142857142857,1.0,0.7826086956521738,euclidean_False_6,6,euclidean,nao
182,0.0,0.0,0.0,euclidean_False_6,6,euclidean,nao
183,0.07692307692307693,0.16666666666666666,0.16981132075471697,euclidean_False_6,6,euclidean,nao
184,0.14285714285714285,1.0,0.48648648648648646,euclidean_False_6,6,euclidean,nao
185,0.06666666666666667,0.0625,0.08823529411764706,euclidean_False_6,6,euclidean,nao
1,0.5,0.75,0.9,euclidean_False_7,7,euclidean,nao
2,0.4,0.2857142857142857,0.4337349397590361,euclidean_False_7,7,euclidean,nao
3,625,0.5,0.7377049180327869,euclidean_False_7,7,euclidean,nao
4,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
5,0.2222222222222222,0.25,0.3333333333333333,euclidean_False_7,7,euclidean,nao
6,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
7,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
8,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
9,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
10,0.14285714285714285,0.25,0.28125,euclidean_False_7,7,euclidean,nao
11,0.2222222222222222,0.25,0.3333333333333333,euclidean_False_7,7,euclidean,nao
12,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
13,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
14,0.2857142857142857,0.16666666666666666,0.2647058823529412,euclidean_False_7,7,euclidean,nao
15,0.2222222222222222,0.3333333333333333,0.4,euclidean_False_7,7,euclidean,nao
16,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
17,0.16666666666666666,0.6666666666666666,0.4800000000000001,euclidean_False_7,7,euclidean,nao
18,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
19,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
20,0.42857142857142855,0.13636363636363635,0.2389380530973451,euclidean_False_7,7,euclidean,nao
21,0.42857142857142855,0.8571428571428571,0.907563025210084,euclidean_False_7,7,euclidean,nao
22,0.07142857142857142,0.3333333333333333,0.21686746987951805,euclidean_False_7,7,euclidean,nao
23,0.3333333333333333,0.42857142857142855,0.5454545454545454,euclidean_False_7,7,euclidean,nao
24,0.16666666666666666,1.0,0.5454545454545454,euclidean_False_7,7,euclidean,nao
25,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
26,0.4444444444444444,0.5,0.6666666666666666,euclidean_False_7,7,euclidean,nao
27,0.16666666666666666,1.0,0.5454545454545454,euclidean_False_7,7,euclidean,nao
28,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
29,0.2222222222222222,1.0,0.6666666666666666,euclidean_False_7,7,euclidean,nao
30,0.0,0.0,0.0,euclidean_False_7,7,euclidean,nao
31,0.16666666666666666,1.0,0.5454545454545454,euclidean_False_7,7,euclidean,nao
32,0.5384615384615384,0.5833333333333334,0.7875000000000001,euclidean_False_7,7,euclidean,nao
33,0.5,0.75,0.9,euclidean_False_7,7,euclidean,nao
34,0.42857142857142855,0.5,0.6585365853658537,euclidean_False_7,7,euclidean,nao
35,0.14285714285714285,1.0,0.48648648648648646,euclidean_False_7,7,euclidean,nao
36,0.3333333333333333,0.4444444444444444,0.5581395348837209,euclidean_False_7,7,euclidean,nao
37,0.16666666666666666,0.2857142857142857,0.3243243243243243,euclidean_False_7,7,euclidean,nao
38,0.1,0.25,0.2368421052631579,euclidean_False_7,7,euclidean,nao
39,375,0.3333333333333333,0.4778761061946903,euclidean_False_7,7,euclidean,nao
40,0.1111111111111111,1.0,0.4,euclidean_False_7,7,euclidean,nao
41,125,0.16666666666666666,0.20930232558139536,euclidean_False_7,7,euclidean,nao
42,0.8,0.8,1.1076923076923078,euclidean_False_7,7,euclidean,nao
43,0.26666666666666666,0.5714285714285714,0.5853658536585366,euclidean_False_7,7,euclidean,nao
44,125,0.14285714285714285,0.1894736842105263,euclidean_False_7,7,euclidean,nao
45,0.2222222222222222,0.25,0.3333333333333333,euclidean_False_7,7,euclidean,nao
46,0.06666666666666667,0.3333333333333333,0.20689655172413793,euclidean_False_7,7,euclidean,nao
47,0.25,0.25,0.34615384615384615,euclidean_False_7,7,euclidean,nao
48,0.3333333333333333,625,0.6818181818181818,euclidean_False_7,7,euclidean,nao
49,0.3333333333333333,0.2727272727272727,0.39999999999999997,euclidean_False_7,7,euclidean,nao
50,0.5,0.5,0.6923076923076923,euclidean_False_7,7,euclidean,nao
51,0.25,0.2,0.2950819672131148,euclidean_False_7,7,euclidean,nao
